timestamp,wind_speed,wind_direction,power,temperature,turbine_id,rated_power,exclusion_reason
2017-02-11 06:20:00+00:00,,50.73152542114258,-3.487489461898804,-0.0350000001490116,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 06:30:00+00:00,,50.73152542114258,-2.998270034790039,-0.0850000008940696,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 06:40:00+00:00,,50.73152542114258,-4.351759433746338,-0.1000000014901161,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 06:50:00+00:00,,50.73152542114258,-3.266620635986328,-0.1000000014901161,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 07:00:00+00:00,,50.73152542114258,-3.3471791744232178,-0.1225000023841857,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 07:10:00+00:00,,50.73152542114258,-3.873210191726685,-0.1449999958276748,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 07:20:00+00:00,,50.73152542114258,-3.910021543502808,-0.1875,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 07:30:00+00:00,,50.73152542114258,-3.566981077194214,-0.2000000029802322,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 07:40:00+00:00,,50.73152542114258,-4.383235931396484,-0.2000000029802322,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 07:50:00+00:00,,50.73152542114258,-3.154585599899292,-0.2000000029802322,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 08:00:00+00:00,,50.73152542114258,-3.864140510559082,-0.1850000023841858,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 08:10:00+00:00,,50.73152542114258,-3.9772424697875977,-0.1274999976158142,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 08:20:00+00:00,,50.73152542114258,-3.774512529373169,-0.1000000014901161,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 08:30:00+00:00,,50.73152542114258,-3.158853530883789,-0.1000000014901161,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 08:40:00+00:00,,50.73152542114258,-4.53688383102417,-0.0450000017881393,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 08:50:00+00:00,,50.73152542114258,-3.008406639099121,0.1024999991059303,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 09:00:00+00:00,,50.73152542114258,-3.81292462348938,0.197500005364418,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 09:10:00+00:00,,50.73152542114258,-3.870542526245117,0.2275000065565109,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 09:20:00+00:00,,50.73152542114258,-4.047131061553955,0.3000000119209289,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 09:30:00+00:00,,50.73152542114258,-3.567514419555664,0.3000000119209289,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 09:40:00+00:00,,50.73152542114258,-4.410444736480713,0.3000000119209289,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 09:50:00+00:00,,50.73152542114258,-3.450144529342652,0.3000000119209289,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 10:00:00+00:00,,50.73152542114258,-3.584053039550781,0.3000000119209289,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 10:10:00+00:00,,50.73152542114258,-4.043396472930908,0.449999988079071,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 10:20:00+00:00,,50.73152542114258,-3.5584449768066406,0.5,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 10:30:00+00:00,,50.73152542114258,-3.3146355152130127,0.5,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 10:40:00+00:00,,50.73152542114258,-4.963150501251221,0.5,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 10:50:00+00:00,,50.73152542114258,-3.0921661853790283,0.512499988079071,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 11:00:00+00:00,,50.73152542114258,-3.3487796783447266,0.5,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 11:10:00+00:00,,50.73152542114258,-4.150629997253418,0.5,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 11:20:00+00:00,,50.73152542114258,-3.409598588943481,0.5,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 11:30:00+00:00,,50.73152542114258,-3.303431987762451,0.5099999904632568,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 11:40:00+00:00,,50.73152542114258,-4.165567874908447,0.5975000262260437,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 11:50:00+00:00,,50.73152542114258,-3.341844081878662,0.6000000238418579,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 12:00:00+00:00,,50.73152542114258,-3.2490150928497314,0.7300000190734863,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 12:10:00+00:00,,50.73152542114258,-3.601658582687378,0.800000011920929,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 12:20:00+00:00,,50.73152542114258,-3.359449625015259,0.800000011920929,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 12:30:00+00:00,,50.73152542114258,-2.9843990802764893,0.800000011920929,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 12:40:00+00:00,,50.73152542114258,-4.568360328674316,0.800000011920929,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 12:50:00+00:00,,50.73152542114258,-3.461881637573242,0.800000011920929,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 13:00:00+00:00,,50.73152542114258,-3.4853556156158447,0.800000011920929,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 13:10:00+00:00,,50.73152542114258,-4.022056579589844,0.8424999713897705,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 13:20:00+00:00,,50.73152542114258,-3.628333568572998,0.8575000166893005,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 13:30:00+00:00,,50.73152542114258,-2.8691630363464355,0.8324999809265137,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 13:40:00+00:00,,50.73152542114258,-4.234389305114746,0.8525000214576721,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 13:50:00+00:00,,50.73152542114258,-3.42507004737854,0.8999999761581421,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 14:00:00+00:00,,50.73152542114258,-3.996448516845703,0.8999999761581421,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 14:10:00+00:00,,50.73152542114258,-4.32295036315918,0.8999999761581421,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 14:20:00+00:00,,50.73152542114258,-3.3626506328582764,0.8999999761581421,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 14:30:00+00:00,,50.73152542114258,-2.963592529296875,0.8999999761581421,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 14:40:00+00:00,,50.73152542114258,-4.475531578063965,0.8999999761581421,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 14:50:00+00:00,,50.73152542114258,-3.2122035026550293,0.92249995470047,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 15:00:00+00:00,,50.73152542114258,-3.675815105438232,0.9950000047683716,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 15:10:00+00:00,,50.73152542114258,-4.1148858070373535,1.0,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 15:20:00+00:00,,50.73152542114258,-3.6619441509246826,1.1100000143051147,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 15:30:00+00:00,,50.73152542114258,-3.0500195026397705,1.2400000095367432,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 15:40:00+00:00,,50.73152542114258,-4.017788410186768,1.2999999523162842,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 15:50:00+00:00,,50.73152542114258,-3.67901611328125,1.3049999475479126,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 16:00:00+00:00,,50.73152542114258,-3.4234695434570312,1.2999999523162842,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 16:10:00+00:00,,50.73152542114258,-3.928694009780884,1.2999999523162842,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 16:20:00+00:00,,50.73152542114258,-3.972378253936768,1.2999999523162842,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 16:30:00+00:00,,50.73152542114258,-7.472734451293945,1.2999999523162842,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 16:40:00+00:00,,50.73152542114258,-5.019167900085449,1.2999999523162842,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-02-11 16:50:00+00:00,,50.73152542114258,-3.544574022293091,1.2999999523162842,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;
2017-03-02 12:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-02 13:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-02 13:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-02 13:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-02 13:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-02 13:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-02 13:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-02 14:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 00:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 00:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 00:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 00:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 00:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 00:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 01:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 01:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 01:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 01:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 01:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 01:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 02:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 02:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 02:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 02:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 02:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 02:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 03:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 03:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 03:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 03:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 03:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 03:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 04:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 04:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 04:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 04:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 04:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 04:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 05:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 05:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 05:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 05:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 05:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 05:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 06:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 06:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 06:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 06:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 06:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 06:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 22:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 22:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 22:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 22:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 23:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 23:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 23:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 23:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 23:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-11 23:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 00:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 00:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 00:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 00:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 00:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 00:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 01:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 01:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 01:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 01:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 01:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 01:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 02:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 02:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 02:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 02:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 02:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 02:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 03:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 03:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 03:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 03:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 03:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 03:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 04:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 04:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 04:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 04:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 04:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 04:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 05:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 05:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 05:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 05:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 05:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 05:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 06:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 06:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 06:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 06:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 06:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 06:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 07:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 07:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 07:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 07:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 07:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 07:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 08:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 08:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 08:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 08:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 08:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 08:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 09:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 09:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 09:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 09:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 09:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 09:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 10:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 10:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 10:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 10:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 10:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 10:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-12 11:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-03-29 23:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-05-19 14:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-05-21 23:50:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-06-04 16:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-06-04 16:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-06-04 16:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-06-04 16:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-06-27 08:00:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-06-27 08:10:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-06-27 08:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-06-27 08:30:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-06-27 08:40:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-07-21 00:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
2017-08-01 09:20:00+00:00,,,,,Kelmarsh 2,2050,wind_speed_missing_or_nonfinite;power_missing_or_nonfinite;
